"Species","Ocean","EEZ","Average","Max"
"Chanos chanos","Mediterranean Region","Japanese Exclusive Economic Zone",6.87374575379456,8.2923610758136
"Chanos chanos","Mediterranean Region","Jarvis Island Exclusive Economic Zone",8.28315830645668,8.2923610758136
"Chanos chanos","Mediterranean Region","Johnston Atoll Exclusive Economic Zone",5.15032010044496,7.13428883814212
"Chanos chanos","Mediterranean Region","Joint regime area Australia / Papua New Guinea",7.33170194567999,8.2923610758136
"Chanos chanos","Mediterranean Region","Joint regime area Japan / Korea",5.33314695097474,8.2923610758136
"Chanos chanos","Mediterranean Region","Juan de Nova Exclusive Economic Zone",8.27855692177823,8.2923610758136
"Chanos chanos","Mediterranean Region","Kenyan Exclusive Economic Zone",6.98468888061226,8.2923610758136
"Chanos chanos","Mediterranean Region","Kiribati Exclusive Economic Zone (Gilbert Islands)",7.7542990361011,8.2923610758136
"Chanos chanos","Mediterranean Region","Kiribati Exclusive Economic Zone (Line Islands)",8.28447298779338,8.2923610758136
"Chanos chanos","Mediterranean Region","Kiribati Exclusive Economic Zone (Phoenix Islands)",8.2923610758136,8.2923610758136
"Chanos chanos","Mediterranean Region","Madagascan Exclusive Economic Zone",7.49908443736225,8.2923610758136
"Chanos chanos","Mediterranean Region","Malaysian Exclusive Economic Zone",6.7763749281768,8.2923610758136
"Chanos chanos","Mediterranean Region","Maldives Exclusive Economic Zone",7.73676684668985,8.2923610758136
"Chanos chanos","Mediterranean Region","Marshall Islands Exclusive Economic Zone",7.79661144003119,8.2923610758136
"Chanos chanos","Mediterranean Region","Mauritian Exclusive Economic Zone",7.34755903139016,8.2923610758136
"Chanos chanos","Mediterranean Region","Mexican Exclusive Economic Zone",7.67685182137387,8.2923610758136
"Chanos chanos","Mediterranean Region","Micronesian Exclusive Economic Zone",7.79301438082541,8.2923610758136
"Chanos chanos","Mediterranean Region","Mozambican Exclusive Economic Zone",7.82831359364448,8.2923610758136
"Chanos chanos","Mediterranean Region","Myanmar Exclusive Economic Zone",7.31091840827398,8.2923610758136
"Chanos chanos","Mediterranean Region","New Caledonian Exclusive Economic Zone",7.45616573704688,8.2923610758136
"Chanos chanos","Mediterranean Region","New Zealand Exclusive Economic Zone",6.99228327669292,8.2923610758136
"Chanos chanos","Mediterranean Region","Nicaraguan Exclusive Economic Zone",8.12956859157385,8.2923610758136
"Chanos chanos","Mediterranean Region","Niue Exclusive Economic Zone",5.96303385519166,8.2923610758136
"Chanos chanos","Mediterranean Region","Norfolk Island Exclusive Economic Zone",7.08081668784272,8.2923610758136
"Chanos chanos","Mediterranean Region","North Korean Exclusive Economic Zone",5.45893237650556,8.2923610758136
"Chanos chanos","Mediterranean Region","Northern Mariana Exclusive Economic Zone",7.44262040363566,8.2923610758136
"Chanos chanos","Mediterranean Region","Oecussi Ambeno Exclusive Economic Zone",8.27165484476054,8.2923610758136
"Chanos chanos","Mediterranean Region","Omani Exclusive Economic Zone",8.05203045515175,8.2923610758136
"Chanos chanos","Mediterranean Region","Overlapping claim Glorioso Islands: France / Madagascar",7.71004432294191,8.2923610758136
"Chanos chanos","Mediterranean Region","Overlapping claim Matthew and Hunter Islands: New Caledonia / Vanuatu",8.2923610758136,8.2923610758136
"Chanos chanos","Mediterranean Region","Overlapping claim Mayotte: France / Comoros",6.83892141493265,8.2923610758136
"Chanos chanos","Mediterranean Region","Overlapping claim Senkaku Islands: Japan / China / Taiwan",7.36732602299331,8.2923610758136
"Chanos chanos","Mediterranean Region","Overlapping claim South China Sea",6.44937704952243,8.2923610758136
"Chanos chanos","Mediterranean Region","Overlapping claim: Kenya / Somalia",6.7805451871609,8.2923610758136
"Chanos chanos","Mediterranean Region","Pakistani Exclusive Economic Zone",5.61179471684258,8.2923610758136
"Chanos chanos","Mediterranean Region","Palau Exclusive Economic Zone",8.17551384395672,8.2923610758136
"Chanos chanos","Mediterranean Region","Palmyra Atoll Exclusive Economic Zone",8.28009071667105,8.2923610758136
"Chanos chanos","Mediterranean Region","Panamanian Exclusive Economic Zone",8.17179961411488,8.2923610758136
"Chanos chanos","Mediterranean Region","Papua New Guinean Exclusive Economic Zone",7.71926561195048,8.2923610758136
"Chanos chanos","Mediterranean Region","Peruvian Exclusive Economic Zone",6.50084434740928,8.2923610758136
"Chanos chanos","Mediterranean Region","Philippines Exclusive Economic Zone",7.59618447891569,8.2923610758136
"Chanos chanos","Mediterranean Region","Pitcairn Islands Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Mediterranean Region","Réunion Exclusive Economic Zone",7.07342851521129,8.2923610758136
"Chanos chanos","Mediterranean Region","Samoan Exclusive Economic Zone",6.70042906629947,8.2923610758136
"Chanos chanos","Mediterranean Region","Saudi Arabian Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","Mediterranean Region","Seychellois Exclusive Economic Zone",7.0428758961153,8.2923610758136
"Chanos chanos","Mediterranean Region","Solomon Islands Exclusive Economic Zone",8.0327953754848,8.2923610758136
"Chanos chanos","Mediterranean Region","Somali Exclusive Economic Zone",7.48021850700086,8.2923610758136
"Chanos chanos","Mediterranean Region","South African Exclusive Economic Zone",7.44439172668985,8.2923610758136
"Chanos chanos","Mediterranean Region","South Korean Exclusive Economic Zone",6.71127550579449,8.2923610758136
"Chanos chanos","Mediterranean Region","Sri Lankan Exclusive Economic Zone",6.93526376472607,8.2923610758136
"Chanos chanos","Mediterranean Region","Taiwanese Exclusive Economic Zone",7.56586563457963,8.2923610758136
"Chanos chanos","Mediterranean Region","Tanzanian Exclusive Economic Zone",7.47389119448936,8.2923610758136
"Chanos chanos","Mediterranean Region","Thailand Exclusive Economic Zone",8.08455651016006,8.2923610758136
"Chanos chanos","Mediterranean Region","Tokelau Exclusive Economic Zone",7.87041680789961,8.2923610758136
"Chanos chanos","Mediterranean Region","Tongan Exclusive Economic Zone",5.78649893879021,8.2923610758136
"Chanos chanos","Mediterranean Region","Tuvaluan Exclusive Economic Zone",7.68644325790871,8.2923610758136
"Chanos chanos","Mediterranean Region","United Arab Emirates Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Chanos chanos","Mediterranean Region","United States Exclusive Economic Zone",7.0386061305276,8.2923610758136
"Chanos chanos","Mediterranean Region","United States Exclusive Economic Zone (Hawaii)",7.45218955356314,8.2923610758136
"Chanos chanos","Mediterranean Region","Vanuatu Exclusive Economic Zone",7.95997995042329,8.2923610758136
"Chanos chanos","Mediterranean Region","Vietnamese Exclusive Economic Zone",6.6517522876702,8.2923610758136
"Chanos chanos","Mediterranean Region","Wallis and Futuna Exclusive Economic Zone",7.61656596523585,8.2923610758136
"Chanos chanos","Mediterranean Region","Yemeni Exclusive Economic Zone",7.74089504078655,8.2923610758136
"Chanos chanos","North Atlantic Ocean","American Samoa Exclusive Economic Zone",6.97915092582079,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Amsterdam Island & St. Paul Island Exclusive Economic Zone",8.01803523958497,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Australian Exclusive Economic Zone",7.24068473357265,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Bangladeshi Exclusive Economic Zone",8.0313940419362,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Bassas da India Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Bruneian Exclusive Economic Zone",6.9307263139559,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Chagos Archipelago Exclusive Economic Zone",7.19622383784974,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Chilean Exclusive Economic Zone",6.29093917770391,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Chilean Exclusive Economic Zone (Easter Island)",7.92621140977556,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)",4.71407102540186,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Chinese Exclusive Economic Zone",7.60197153268143,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Clipperton Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Cocos Islands Exclusive Economic Zone",4.98135956540507,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Colombian Exclusive Economic Zone",8.17610468974227,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Comoran Exclusive Economic Zone",7.00376243691653,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Cook Islands Exclusive Economic Zone",7.70221970895602,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Costa Rican Exclusive Economic Zone",8.11786825895754,8.2923610758136
"Chanos chanos","North Atlantic Ocean","East Timorian Exclusive Economic Zone",7.50756240804263,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Ecuadorian Exclusive Economic Zone",7.64134902914585,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Ecuadorian Exclusive Economic Zone (Galapagos)",7.50743561642916,8.2923610758136
"Chanos chanos","North Atlantic Ocean","El Salvador Exclusive Economic Zone",8.01302500580739,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Eritrean Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Fijian Exclusive Economic Zone",7.38616145792004,8.2923610758136
"Chanos chanos","North Atlantic Ocean","French Polynesian Exclusive Economic Zone",7.68869588667036,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Guam Exclusive Economic Zone",6.95557102428087,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Guatemalan Exclusive Economic Zone",7.91642306050585,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Honduran Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Ile Europa Exclusive Economic Zone",8.02509600309712,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Indian Exclusive Economic Zone",7.4198280450197,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Indian Exclusive Economic Zone (Andaman and Nicobar Islands)",6.93761822526319,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Indonesian Exclusive Economic Zone",7.77379954532147,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Iranian Exclusive Economic Zone",8.27165484476054,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Japanese Exclusive Economic Zone",6.87374575379456,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Jarvis Island Exclusive Economic Zone",8.28315830645668,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Johnston Atoll Exclusive Economic Zone",5.15032010044496,7.13428883814212
"Chanos chanos","North Atlantic Ocean","Joint regime area Australia / Papua New Guinea",7.33170194567999,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Joint regime area Japan / Korea",5.33314695097474,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Juan de Nova Exclusive Economic Zone",8.27855692177823,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Kenyan Exclusive Economic Zone",6.98468888061226,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Kiribati Exclusive Economic Zone (Gilbert Islands)",7.7542990361011,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Kiribati Exclusive Economic Zone (Line Islands)",8.28447298779338,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Kiribati Exclusive Economic Zone (Phoenix Islands)",8.2923610758136,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Madagascan Exclusive Economic Zone",7.49908443736225,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Malaysian Exclusive Economic Zone",6.7763749281768,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Maldives Exclusive Economic Zone",7.73676684668985,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Marshall Islands Exclusive Economic Zone",7.79661144003119,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Mauritian Exclusive Economic Zone",7.34755903139016,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Mexican Exclusive Economic Zone",7.67685182137387,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Micronesian Exclusive Economic Zone",7.79301438082541,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Mozambican Exclusive Economic Zone",7.82831359364448,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Myanmar Exclusive Economic Zone",7.31091840827398,8.2923610758136
"Chanos chanos","North Atlantic Ocean","New Caledonian Exclusive Economic Zone",7.45616573704688,8.2923610758136
"Chanos chanos","North Atlantic Ocean","New Zealand Exclusive Economic Zone",6.99228327669292,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Nicaraguan Exclusive Economic Zone",8.12956859157385,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Niue Exclusive Economic Zone",5.96303385519166,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Norfolk Island Exclusive Economic Zone",7.08081668784272,8.2923610758136
"Chanos chanos","North Atlantic Ocean","North Korean Exclusive Economic Zone",5.45893237650556,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Northern Mariana Exclusive Economic Zone",7.44262040363566,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Oecussi Ambeno Exclusive Economic Zone",8.27165484476054,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Omani Exclusive Economic Zone",8.05203045515175,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Overlapping claim Glorioso Islands: France / Madagascar",7.71004432294191,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Overlapping claim Matthew and Hunter Islands: New Caledonia / Vanuatu",8.2923610758136,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Overlapping claim Mayotte: France / Comoros",6.83892141493265,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Overlapping claim Senkaku Islands: Japan / China / Taiwan",7.36732602299331,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Overlapping claim South China Sea",6.44937704952243,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Overlapping claim: Kenya / Somalia",6.7805451871609,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Pakistani Exclusive Economic Zone",5.61179471684258,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Palau Exclusive Economic Zone",8.17551384395672,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Palmyra Atoll Exclusive Economic Zone",8.28009071667105,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Panamanian Exclusive Economic Zone",8.17179961411488,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Papua New Guinean Exclusive Economic Zone",7.71926561195048,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Peruvian Exclusive Economic Zone",6.50084434740928,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Philippines Exclusive Economic Zone",7.59618447891569,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Pitcairn Islands Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Réunion Exclusive Economic Zone",7.07342851521129,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Samoan Exclusive Economic Zone",6.70042906629947,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Saudi Arabian Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Seychellois Exclusive Economic Zone",7.0428758961153,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Solomon Islands Exclusive Economic Zone",8.0327953754848,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Somali Exclusive Economic Zone",7.48021850700086,8.2923610758136
"Chanos chanos","North Atlantic Ocean","South African Exclusive Economic Zone",7.44439172668985,8.2923610758136
"Chanos chanos","North Atlantic Ocean","South Korean Exclusive Economic Zone",6.71127550579449,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Sri Lankan Exclusive Economic Zone",6.93526376472607,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Taiwanese Exclusive Economic Zone",7.56586563457963,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Tanzanian Exclusive Economic Zone",7.47389119448936,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Thailand Exclusive Economic Zone",8.08455651016006,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Tokelau Exclusive Economic Zone",7.87041680789961,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Tongan Exclusive Economic Zone",5.78649893879021,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Tuvaluan Exclusive Economic Zone",7.68644325790871,8.2923610758136
"Chanos chanos","North Atlantic Ocean","United Arab Emirates Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Chanos chanos","North Atlantic Ocean","United States Exclusive Economic Zone",7.0386061305276,8.2923610758136
"Chanos chanos","North Atlantic Ocean","United States Exclusive Economic Zone (Hawaii)",7.45218955356314,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Vanuatu Exclusive Economic Zone",7.95997995042329,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Vietnamese Exclusive Economic Zone",6.6517522876702,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Wallis and Futuna Exclusive Economic Zone",7.61656596523585,8.2923610758136
"Chanos chanos","North Atlantic Ocean","Yemeni Exclusive Economic Zone",7.74089504078655,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Canadian Exclusive Economic Zone",4.91292167517768,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Chinese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Greek Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Italian Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Japanese Exclusive Economic Zone",6.74832589916275,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Joint regime area United States / Russia",5.04205680011326,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Mexican Exclusive Economic Zone",6.5889348958004,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Overlapping claim Kuril Islands: Japan / Russia",5.81129486622247,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Russian Exclusive economic Zone",5.45677496304896,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","Taiwanese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","United States Exclusive Economic Zone",6.26922764827782,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","United States Exclusive Economic Zone (Alaska)",5.21130125949313,8.2923610758136
"Oncorhynchus mykiss","North Pacific Ocean","United States Exclusive Economic Zone (Hawaii)",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Canadian Exclusive Economic Zone",4.91292167517768,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Chinese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Greek Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Italian Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Japanese Exclusive Economic Zone",6.74832589916275,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Joint regime area United States / Russia",5.04205680011326,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Mexican Exclusive Economic Zone",6.5889348958004,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Overlapping claim Kuril Islands: Japan / Russia",5.81129486622247,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Russian Exclusive economic Zone",5.45677496304896,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","Taiwanese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","United States Exclusive Economic Zone",6.26922764827782,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","United States Exclusive Economic Zone (Alaska)",5.21130125949313,8.2923610758136
"Oncorhynchus mykiss","South China and Easter Archipelagic Seas","United States Exclusive Economic Zone (Hawaii)",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Canadian Exclusive Economic Zone",4.91292167517768,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Chinese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Greek Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Italian Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Japanese Exclusive Economic Zone",6.74832589916275,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Joint regime area United States / Russia",5.04205680011326,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Mexican Exclusive Economic Zone",6.5889348958004,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Overlapping claim Kuril Islands: Japan / Russia",5.81129486622247,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Russian Exclusive economic Zone",5.45677496304896,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","Taiwanese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","United States Exclusive Economic Zone",6.26922764827782,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","United States Exclusive Economic Zone (Alaska)",5.21130125949313,8.2923610758136
"Oncorhynchus mykiss","Indian Ocean","United States Exclusive Economic Zone (Hawaii)",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Canadian Exclusive Economic Zone",4.91292167517768,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Chinese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Greek Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Italian Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Japanese Exclusive Economic Zone",6.74832589916275,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Joint regime area United States / Russia",5.04205680011326,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Mexican Exclusive Economic Zone",6.5889348958004,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Overlapping claim Kuril Islands: Japan / Russia",5.81129486622247,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Russian Exclusive economic Zone",5.45677496304896,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","Taiwanese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","United States Exclusive Economic Zone",6.26922764827782,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","United States Exclusive Economic Zone (Alaska)",5.21130125949313,8.2923610758136
"Oncorhynchus mykiss","Mediterranean Region","United States Exclusive Economic Zone (Hawaii)",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Canadian Exclusive Economic Zone",4.91292167517768,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Chinese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Greek Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Italian Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Japanese Exclusive Economic Zone",6.74832589916275,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Joint regime area United States / Russia",5.04205680011326,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Mexican Exclusive Economic Zone",6.5889348958004,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Overlapping claim Kuril Islands: Japan / Russia",5.81129486622247,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Russian Exclusive economic Zone",5.45677496304896,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","Taiwanese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","United States Exclusive Economic Zone",6.26922764827782,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","United States Exclusive Economic Zone (Alaska)",5.21130125949313,8.2923610758136
"Oncorhynchus mykiss","Baltic Sea","United States Exclusive Economic Zone (Hawaii)",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Canadian Exclusive Economic Zone",4.91292167517768,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Chinese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Greek Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Italian Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Japanese Exclusive Economic Zone",6.74832589916275,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Joint regime area United States / Russia",5.04205680011326,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Mexican Exclusive Economic Zone",6.5889348958004,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Overlapping claim Kuril Islands: Japan / Russia",5.81129486622247,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Russian Exclusive economic Zone",5.45677496304896,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","Taiwanese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","United States Exclusive Economic Zone",6.26922764827782,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","United States Exclusive Economic Zone (Alaska)",5.21130125949313,8.2923610758136
"Oncorhynchus mykiss","North Atlantic Ocean","United States Exclusive Economic Zone (Hawaii)",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Canadian Exclusive Economic Zone",4.91292167517768,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Chinese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Greek Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Italian Exclusive Economic Zone",8.25094861370749,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Japanese Exclusive Economic Zone",6.74832589916275,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Joint regime area United States / Russia",5.04205680011326,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Mexican Exclusive Economic Zone",6.5889348958004,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Overlapping claim Kuril Islands: Japan / Russia",5.81129486622247,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Russian Exclusive economic Zone",5.45677496304896,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","Taiwanese Exclusive Economic Zone",8.2923610758136,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","United States Exclusive Economic Zone",6.26922764827782,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","United States Exclusive Economic Zone (Alaska)",5.21130125949313,8.2923610758136
"Oncorhynchus mykiss","Arctic Ocean","United States Exclusive Economic Zone (Hawaii)",8.2923610758136,8.2923610758136
"Salmo salar","Mediterranean Region","Belgian Exclusive Economic Zone",6.88207029704561,8.2923610758136
"Salmo salar","Mediterranean Region","Bulgarian Exclusive Economic Zone",7.16294668205918,8.2923610758136
"Salmo salar","Mediterranean Region","Canadian Exclusive Economic Zone",4.95857344541479,8.2923610758136
"Salmo salar","Mediterranean Region","Danish Exclusive Economic Zone",3.85969388591278,8.2923610758136
